Client_ID;Nom;Âge;Produit_Acheté;Montant_Achat;Date_Achat;Méthode_Paiement;Code_Barre;SWIFT;Latitude;Longitude;Ville;Pays
09077034; Pénélope Lacroix;58;Console de Jeu;485.36;05/08/2022;carte de crédit;9166493790963;PTZNGB9N;43.86682;-166.44333;Markham;Canada
09065208;Charlotte Charest;63;Chargeur Sans Fil;1727.25,00;2022-06-17;PayPal;4615760719206;LBBNGBH7;109.37547;-119.48568;Kelowna;Canada
08665058;Ouellet, Robert;15;Router Wi-Fi;763.41;28/10/2021;carte de crédit;0220466435080;CZHLGB80;143.81751;-60.1831;Sydney;Canada
08777645;Céline Séguin;21;Souris Sans Fil;1106.76;26/07/2021;carte_credit;3976316507144;XWKIGBIW;144.25721;-73.81669;Pointe-Claire;Canada
09088191;Raphaël Cormier;50;Appareil de Streaming;-8772.15;2024-12-30;carte de crédit;4561130928863;DNHNGBVP;43.86682;-79.2663;Markham;Canada
09891128;Boisvert, David;69;Écouteurs;-3959.8500000000004;30/03/2023;Credit Card;2700672064628;IFSBGB1S;110.43950;-73.75335;Dorval;Canada
08294715;Thomas Desrochers ;26;Ordinateur;1180.57;04/06/2023;carte_credit;5163307354186;XHNWGB0A;45.44868;-73.81669;Pointe-Claire;Canada
09656888;André Desrochers;66;Écran;401.45;30/07/2023;virement_bancaire;2615662591636;SMPBGBBA;179.65801;-158.17119;Dorval;Canada
09047822;René Rousseau;44;Drone;390.33,00;11/08/2022;paypal;0447236769262;GAFLGB8F;50.26729;-119.27337;Vernon;Canada
09594791;Élisabeth Sirois-Delisle;20;Clé USB;51.42;02/06/2021;paypal;9906804014049;OJWYGB1Q;172.16609;-80.38297;Norfolk County;Canada
08694539;Rémy Rioux;22;Lunettes de Réalité Virtuelle;-1357,3;13/03/2021;carte de crédit;0664501387901;CSQLGB70;46.23899;-157.40856;Charlottetown;Canada
08142801;Simone Langlois;25;Appareil Photo;1289.49;13/11/2024;virement_bancaire;1929230765574;YLTDGB8E3J3;53.51684;-113.3187;Sherwood Park;Canada
08150165;ÉTienne Turgeon;53;Webcam;3463.2999999999997;23/10/2020;Credit Card;0911151057228;FWSBGBOC;45.4473;-73.75335;Dorval;Canada
08234346;Racine, Gilbert ;55;Balance Connectée;1667.16;07/02/2025;carte_credit;1338803116048;FNJGGB0JC5G;242.58835;-119.48568;Kelowna;Canada
09737853;émile beaudoin;53;Caméra de Sécurité;1966.28;2021-01-06;carte_credit;4695262977205;IYNBGBLJ;53.51684;-113.3187;Sherwood Park;Canada
08169792;CHOUINARD, COLETTE;26;Appareil Photo;1087.33;2024-03-02;Virement Bancaire;6442686642589;KGWXGB61DWG;43.86682;-79.2663;Markham;Canada
09686755;Jérôme Gosselin;69;Enceinte Bluetooth;1851.08;31/10/2022;paypal;8554164728673;RCNOGBY1;46.1351;-269.88499;Sydney;Canada
09872110;GENEVIÈVE-PATRICIA FERLAND ;56;Caméra de Sécurité;-8318.4;27/01/2021;paypal;4771929968448;ZKJSGBCM7IF;42.8334;-80.38297;Norfolk County;Canada
08840981;Olivier-Gilbert St-Laurent;17;Écran;7387.799999999999;26/07/2023;Credit Card;4609195058412;NESAGBN7;139.72943;-60.1831;Sydney;Canada
09283442;Blais, Julien;37;Appareil Photo;338.43;18/12/2022;Virement Bancaire;8125998721460;AIXFGBP6M3W;53.51684;-240.81729;Sherwood Park;Canada
08618269;Marie-Pénélope Gauthier;22;Lunettes de Réalité Virtuelle;-4935.65;29/11/2020;paypal;9918030330756;YCTIGB8Q70Y;45.43341;-73.86586;Beaconsfield;Canada
09701281;Xavier Labelle-Durand;63;Router Wi-Fi;1196.11;2020-06-09;Virement Bancaire;6162809329745;YNCHGBBS7B1;49.88307;-119.48568;Kelowna;Canada
08886774;Charbonneau, Christiane;54;Console de Jeu;1777.53;11/01/2020;Credit Card;5212924040634;SEUZGB1RP15;45.43341;-295.31718;Beaconsfield;Canada
09920156;Turgeon, Jonathan-Maurice;30;Montre Connectée;1742.94;03/12/2023;paypal;5136186217170;UFVNGBHOLL4;43.86682;-79.2663;Markham;Canada
09072831; bernier, gilles;25;Caméra de Sécurité;1757.91;02/03/2021;PayPal;8987044298001;XFYUGB0L;46.1351;-60.1831;Sydney;Canada
08545183;Maryse Dumont;48;Appareil de Streaming;3312,7999999999997;2022-03-09;carte_credit;3933645089840;HIFQGB4MEUX;45.40008;-73.58248;Sainte-Catherine;Canada
08542144;christelle-laetitia parent;63;Projecteur;1528.78;08/10/2024;Virement Bancaire;3775247592515;GWFVGB21;45.40008;-73.58248;Sainte-Catherine;Canada
09621985;Nathalie Martineau;27;Casque Audio;480.26;27/01/2022;Virement Bancaire;2136059233187;NUGRGBM1;43.86682;-79.2663;Markham;Canada
09270930;Lavallée, Victor;17;Appareil de Streaming;-96.75;2020-01-24;virement_bancaire;8173931174545;WEBFGB6U39L;42.8334;-80.38297;Norfolk County;Canada
08577276;Maxime St-Pierre;46;Téléphone;921,54;2020-01-21;paypal;5345397552844;KKEYGBY0;45.44868;-73.81669;Pointe-Claire;Canada
09412149;Duval, François;25;Télévision;6827.5;26/12/2020;Credit Card;3909731164029;EPNCGBB2;45.40008;-73.58248;Sainte-Catherine;Canada
09052420;Emmanuel Lepage-Guay;15;Écouteurs;1389.44;2020-06-11;carte de crédit;7322146292105;YBFCGBLX;50.26729;-119.27337;Vernon;Canada
08127877;Florence Dallaire;36;Appareil de Streaming;582.49;2022-09-19;PayPal;3690946579561;YTODGBCM;43.86682;-79.2663;Markham;Canada
09341302;Alexis Archambault;64;Montre Connectée;1040.43;11/11/2022;paypal;0853437546012;EJDXGB9R;53.51684;-113.3187;Sherwood Park;Canada
09085510;Julien Rioux;16;Chargeur Sans Fil;1190.7;24/11/2022;Credit Card;6086489725836;PLPEGB6Y9YY;45.44868;-73.81669;Pointe-Claire;Canada
08306395;GuillEmette, Véronique;21;Lunettes de Réalité Virtuelle;2311.25;04/02/2023;carte_credit;9298215537881;KYTRGBE8;43.86682;-79.2663;Markham;Canada
08409713;Denise Provost-Jacques;69;Ordinateur;1461.15;10/02/2020;paypal;2239688529222;IEYNGBWL;50.26729;-119.27337;Vernon;Canada
08937490;Danielle Potvin;49;Imprimante;986.14;2024-05-05;carte_credit;8712020886879;EVHVGB3D2KM;50.26729;-119.27337;Vernon;Canada
08922502;Maltais, Henriette;150;Router Wi-Fi;1535.06;01/03/2022;carte de crédit;9206336199260;PBPKGBIW;45.44868;-73.81669;Pointe-Claire;Canada
08019646;JEANNINE BEAUDRY-DESROSIERS;33;Clavier Bluetooth;1903.65;03/05/2024;PayPal;8488651548898;PNJLGBGMX7H;45.44868;-73.81669;Pointe-Claire;Canada
08435637;DION, ANDRÉ;33;Drone;1902,18;15/01/2025;Credit Card;3787594896420;AARTGBRN;45.44868;-73.81669;Pointe-Claire;Canada
09785359;Racine, Éric;40;Clavier Bluetooth;1089.46;31/05/2022;virement_bancaire;0815435851062;BQEHGB6HM8O;45.44868;-250.09807;Pointe-Claire;Canada
09518629;Thérèse Gingras;74;E-book;1578.54;2023-05-28;paypal;2993471888803;NHZRGBYE;45.44868;-73.81669;Pointe-Claire;Canada
08645166;Marcel Lamoureux-Paquette;18;Disque Dur Externe;1158.5;29/08/2021;PayPal;6671545078478;AQOHGBPH;45.40008;-326.28919;Sainte-Catherine;Canada
08949790;martel, gabrielle;22;Télévision;-3947.3;11/06/2023;Virement Bancaire;9920843666144;YMGVGBTR3Z0;45.44868;-73.81669;Pointe-Claire;Canada
08509055; kevin audet;30;Ordinateur;1012.79;2020-09-12;virement_bancaire;8025692309943;TQJLGB6NBUN;49.88307;-119.48568;Kelowna;Canada
09255050;Sébastien Champagne;17;Souris Sans Fil;890.34;2024-05-18;carte de crédit;9145312142442;ZVBEGBYE;53.51684;-113.3187;Sherwood Park;Canada
09374355; Gabriel Carrier-Carrier;17;Casque Audio;1498.18;2023-08-20;Virement Bancaire;2681035860999;MTLXGBEY;53.51684;-113.3187;Sherwood Park;Canada
08406163;maryse gravel;70;Enceinte Bluetooth;8782.9;2022-02-04;virement_bancaire;7216944068645;PVSCGBDCMGG;46.23899;-63.13414;Charlottetown;Canada
09665996;Louise Godin;77;Ordinateur;-2587.3500000000004;2021-08-19;paypal;8842532486127;ZUAKGBHG;139.08150;-60.1831;Sydney;Canada
08331977;Alexandre Rodrigue;36;Clé USB;-8832,2;04/12/2023;carte de crédit;1627684574055;BWFYGBKVZR4;220.19716;-274.75545;Sainte-Catherine;Canada
08791856;Philippe Fillion;35;Clé USB;1630,98;27/07/2020;paypal;5002998160358;FIRKGBY860Q;45.44868;-73.81669;Pointe-Claire;Canada
09694729;LABBÉ, ANDRÉ;48;Téléphone;235.64;2024-09-09;PayPal;2898544635165;CGNKGB794KQ;46.1351;-60.1831;Sydney;Canada
08045485;Leblanc, Jean;40;Webcam;2638,5;2021-04-23;PayPal;2102006598746;CVOAGBRT7SR;43.86682;-79.2663;Markham;Canada
08492098;Yves Guillemette;66;Casque Audio;87,14;2020-11-11;paypal;6523323538172;PWXMGBUU;46.23899;-63.13414;Charlottetown;Canada
08900401;Yves Lacroix-Simard;37;Lunettes de Réalité Virtuelle;807.28;15/11/2024;PayPal;8334491968283;FYUMGBW15OI;50.26729;-119.27337;Vernon;Canada
08849175;Hébert, Célina ;18;Téléphone;198.86;2020-03-10;PayPal;8080714254779;HGXJGB98D11;46.23899;-63.13414;Charlottetown;Canada
09872127;Robert Roy;39;Appareil Photo;1949.17;2024-12-24;virement_bancaire;3075953708492;KVNZGBPD3QQ;46.1351;-60.1831;Sydney;Canada
08989710;Desjardins, Rémy;60;Écran;362.25;2023-03-11;Credit Card;9287406077268;QWCIGBPHAES;169.71794;-60.1831;Sydney;Canada
09041905;Gauthier, Françoise-Odette;35;Écran;863.95;2023-07-26;Virement Bancaire;0798098843660;TVBQGB0N;45.4473;-73.75335;Dorval;Canada
08209603;Théodore St-Pierre-Archambault;51;Caméra de Sécurité;1476.54;09/03/2022;Virement Bancaire;9395988203309;EIINGBSJ;43.86682;-79.2663;Markham;Canada
08501851;Daniel Ménard;41;Drone;1014.19;23/08/2022;carte_credit;5703270058997;FPBHGBKO;45.40008;-73.58248;Sainte-Catherine;Canada
08269157;Aurore Charest;16;Drone;-5939.6;14/12/2022;carte_credit;1989482096574;RKZZGBK0;45.44868;-73.81669;Pointe-Claire;Canada
08658159;bouchard-auger, jeanne;67;Souris Sans Fil;1889.59;26/01/2020;paypal;4275863712551;IJTZGBXB;42.8334;-80.38297;Norfolk County;Canada
09014008;DoroThée Chartrand;69;Casque Audio;1851.93;21/07/2020;virement_bancaire;3767423804895;TXUCGB0Y;244.68374;-119.27337;Vernon;Canada
09276246;Bernard Allard;36;Casque Audio;1638.23;2022-11-19;carte_credit;9730365019614;YVAWGBHI;45.4473;-73.75335;Dorval;Canada
09745155;Landry, Nicole-Sylvie;77;Console de Jeu;-9371.900000000001;28/03/2020;Credit Card;6405205192408;PCTGGBB9D6C;208.46718;-113.3187;Sherwood Park;Canada
08731142;Susanne-Jacqueline Leduc;68;Écouteurs;1582.12,00;2023-12-18;paypal;6932394461393;SRESGB5WXVP;42.8334;-80.38297;Norfolk County;Canada
09711228;MaRc Duchesne;17;Imprimante;1501.88;23/02/2020;carte_credit;3443360955141;CEXWGB9W;42.8334;-182.14819;Norfolk County;Canada
09228627;Archambault, Thomas;22;Télévision;1274.36;2024-07-21;carte_credit;3008111761183;WTHGGB1E;45.43341;-73.86586;Beaconsfield;Canada
08635402;robert, colette;33;Enceinte Bluetooth;1720.8,00;2021-05-04;carte de crédit;9388520885811;XMBQGB9LKSY;46.23899;-63.13414;Charlottetown;Canada
09579682; Sylvie Vallée-Ferland;67;Souris Sans Fil;107.8;27/05/2023;carte_credit;9304409312612;JYCZGBXD;45.43341;-175.27684;Beaconsfield;Canada
08973924;Pierre-Gilles Pilon;200;Chargeur Sans Fil;408.2,00;20/08/2020;Credit Card;9740503874821;RIVBGBKU;49.88307;-119.48568;Kelowna;Canada
08207258;Claire Marcoux;29;Webcam;455.67;2021-04-19;carte de crédit;5711073319450;RXMBGBRC;45.4473;-73.75335;Dorval;Canada
09423084;Zoé Poirier;41;Caméra de Sécurité;-3490.85;2020-08-04;carte_credit;0912833130901;DXUWGBQ1;42.8334;-80.38297;Norfolk County;Canada
08260369;René Tanguay;16;Lunettes de Réalité Virtuelle;387.72;14/10/2022;Virement Bancaire;5296999828434;ZQQJGBJR;45.40008;-73.58248;Sainte-Catherine;Canada
09212831;Célina Plante;22;Projecteur;398.51;2022-03-26;PayPal;9741415885165;OPCYGBV2;45.40008;-73.58248;Sainte-Catherine;Canada
09427754;Jacques St-Onge;41;Appareil Photo;1511.56;21/08/2022;carte_credit;1188130613082;GXYJGBHU;46.1351;-143.84146;Sydney;Canada
08633545;Trudel, Virginie;32;Caméra de Sécurité;772.68;2021-03-08;Credit Card;6975403198163;VNMRGBQLQEV;169.95679;-73.75335;Dorval;Canada
09845503;antoine-étienne racine;77;Disque Dur Externe;243.64;07/06/2024;Credit Card;8323104376881;SUUCGBQ9ZMR;45.43341;-73.86586;Beaconsfield;Canada
09458925;Gilles Lefebvre;45;Clé USB;643.78;2023-10-04;paypal;9830803563133;LOSVGB448OT;43.86682;-79.2663;Markham;Canada
09356412;MANON BOILY;39;Appareil Photo;668,12;2020-01-04;PayPal;3102503871792;XLTZGB9245W;45.4473;-73.75335;Dorval;Canada
08139757;Marguerite St-Jean-Fournier;65;Balance Connectée;657.59;2023-08-27;carte_credit;9668603437671;JNYJGBR3WG1;45.4473;-73.75335;Dorval;Canada
08849892;Lefebvre, Étienne-Sébastien;17;Clé USB;1236.59;2023-07-06;virement_bancaire;6042542501090;UINSGBH7VXY;46.1351;-60.1831;Sydney;Canada
08965509;Pouliot, Michelle;65;Écouteurs;430.09;12/02/2024;paypal;1037790366527;OKYUGBAL;46.23899;-63.13414;Charlottetown;Canada
09626720;Julie Desbiens ;25;Drone;1961.84;2021-12-20;paypal;6481588660987;BNWRGBYS0D6;45.40008;-73.58248;Sainte-Catherine;Canada
09073852;Patrick Lavoie-Caron;36;Projecteur;1001.7;20/09/2020;Virement Bancaire;7739696571084;CILZGBSN7SC;43.86682;-79.2663;Markham;Canada
09000742;Plante, Julien ;59;Enceinte Bluetooth;1808.89;2023-10-27;virement_bancaire;5770549158153;TPNCGB0CH1M;43.86682;-288.24658;Markham;Canada
08272256;TessieR, Geneviève;17;Router Wi-Fi;48.08;09/01/2025;Virement Bancaire;9122950753773;PDGPGB0X;43.86682;-79.2663;Markham;Canada
09149946;Doucet, Zacharie;31;Télévision;397.61;2023-10-21;PayPal;8166361932878;JCZQGBAN;45.44868;-284.93376;Pointe-Claire;Canada
08351777;Émilie Lavallée-Lapierre;17;E-book;115.1;2024-04-28;Virement Bancaire;4151815941173;KECSGBA2;49.88307;-119.48568;Kelowna;Canada
08860576;Raphaël Leblanc;54;Écran;259.11;2023-07-23;Virement Bancaire;8647048660043;WAOZGBDE331;165.75348;-73.58248;Sainte-Catherine;Canada
08950918;Marguerite Blouin;32;Télévision;749.32;08/04/2022;carte de crédit;4270444116650;HUSGGBUI;50.26729;-119.27337;Vernon;Canada
09260290;Bertrand Houde;26;Projecteur;7454.400000000001;2023-08-26;paypal;4302418159735;SCYIGBDYM8K;45.4473;-154.85116;Dorval;Canada
08986245;Margaret Lambert;71;Balance Connectée;1049.78,00;14/04/2020;carte de crédit;4751902261483;TDVJGB4X3XB;46.23899;-63.13414;Charlottetown;Canada
09078321;Roger Piché;76;Router Wi-Fi;413.39;2023-11-30;PayPal;6454130739950;LWIUGB66;105.37756;-73.81669;Pointe-Claire;Canada
09837003;Aurélie Legault;41;Caméra de Sécurité;-275,5;2024-02-21;carte_credit;6473289673373;QPZGGB77;50.26729;-119.27337;Vernon;Canada
08682710;Maryse Dufour-Giroux;22;Chargeur Sans Fil;1478.07;22/06/2021;virement_bancaire;8686980615520;SBAWGBOX;50.26729;-510.13345;Vernon;Canada
09273399;Pénélope Therrien;72;Montre Connectée;1856.86;2020-11-28;virement_bancaire;5253115118664;PQGEGBPX4ZJ;46.1351;-60.1831;Sydney;Canada
09508934;AnouK Leblanc;150;Casque Audio;1523.64;26/05/2020;paypal;7193538874847;XQXPGB902X5;133.22700;-73.58248;Sainte-Catherine;Canada
09114517;Monique-Michelle St-Jean;57;Drone;1926.86,00;29/06/2024;paypal;8375936816684;GPJAGBPM;53.51684;-542.19303;Sherwood Park;Canada
08166838;Lambert, Stéphane;27;Écran;9034.65;13/02/2021;Virement Bancaire;5860295238237;XITRGB75;45.43341;-73.86586;Beaconsfield;Canada
08748591;RICHARD CHARRON;47;Drone;1788.45;2020-12-03;Credit Card;7554240141021;ZGEBGBG9Z1H;45.43341;-73.86586;Beaconsfield;Canada
09544314;Olivier-Joseph Drouin;57;E-book;1252,89;2021-11-04;Virement Bancaire;3050273386643;SXXVGB2Y3F6;45.44868;-73.81669;Pointe-Claire;Canada
09804043;Fortin, Daniel;25;Disque Dur Externe;101,72;02/03/2024;Credit Card;0144310550241;EAPYGBTUGOA;53.51684;-113.3187;Sherwood Park;Canada
08867629;Geneviève Turcotte;150;Téléphone;880.33;2021-02-27;Virement Bancaire;3222307171529;FQVSGBOPGKO;173.71064;-113.3187;Sherwood Park;Canada
09565913;Stéphane St-Pierre;61;Console de Jeu;292.24;2024-01-04;PayPal;8920649629511;LIMRGBPZ;45.40008;-73.58248;Sainte-Catherine;Canada
08561299;Margaret Vaillancourt;45;Router Wi-Fi;1333.72;2024-09-15;carte_credit;9152603439389;HJRBGBGL2ED;53.51684;-334.93028;Sherwood Park;Canada
09226173;Gaudreault, Julien;16;Tablette;552.73;2020-04-03;PayPal;5624284837173;LMWJGB6MR1S;45.40008;-73.58248;Sainte-Catherine;Canada
09556638;Astrid Boisvert;74;Appareil Photo;2260.6;2021-04-19;virement_bancaire;7628977324948;ACCDGBHIOCP;46.1351;-261.69318;Sydney;Canada
08315137;Tristan-Xavier Cloutier;53;E-book;347.81;2021-01-21;paypal;4614188261274;OVNCGBZO56C;45.4473;-73.75335;Dorval;Canada
09143593;Xavier Richer;79;Clé USB;1417.03,00;2023-01-05;Virement Bancaire;5329281201285;JIHWGBSE22I;45.4473;-73.75335;Dorval;Canada
09108820;Stéphane Lefebvre;23;Ordinateur;-1265.45;29/09/2020;virement_bancaire;3257486604421;XGXWGBIUVB9;45.43341;-73.86586;Beaconsfield;Canada
08449498;Sarah-Mélanie Mathieu;68;Balance Connectée;518.34;2024-10-04;paypal;0004121459969;GUFSGBQOZJ8;45.44868;-73.81669;Pointe-Claire;Canada
08358042;Dufresne, Édouard;150;Montre Connectée;1096.21,00;2022-12-02;paypal;0710799136414;NKABGB0R2ZW;45.40008;-73.58248;Sainte-Catherine;Canada
09283886;Marchand, Valérie-Aurore;75;Caméra de Sécurité;1793.22;21/04/2024;virement_bancaire;5212832712647;UAADGBI071Y;45.43341;-73.86586;Beaconsfield;Canada
08273710;Lapierre, Chantal;80;Appareil de Streaming;1291.21;02/07/2023;Virement Bancaire;9931923744058;CKSMGBIU;45.4473;-73.75335;Dorval;Canada
09952713; Émile Tessier;-5;Enceinte Bluetooth;8724.5;11/02/2020;virement_bancaire;6893305370091;IPKZGB29;46.1351;-60.1831;Sydney;Canada
09434431;isabelle parent;69;Clé USB;8100.349999999999;05/02/2020;virement_bancaire;3747793006853;IAJVGB2ABX5;45.43341;-73.86586;Beaconsfield;Canada
08007766; Frédérique Létourneau;47;Tablette;3492.7999999999997;2020-10-11;PayPal;4800573476440;PVRZGBJXND6;45.40008;-73.58248;Sainte-Catherine;Canada
09881921;Lalonde-Thibault, Hortense;67;Clé USB;1497.81;2020-09-06;paypal;2027299177600;AEGDGBDRHSI;45.4473;-73.75335;Dorval;Canada
09613959;Roger Gauthier;38;Imprimante;1857.83,00;19/06/2024;carte de crédit;7289523537061;KXVHGBXHD3P;46.23899;-63.13414;Charlottetown;Canada
09513204;André Nadeau;34;Drone;717.31;09/06/2023;carte_credit;1062594673694;MFQPGB3S;45.4473;-73.75335;Dorval;Canada
08370426;Proulx-Dufresne, Pierre;45;Router Wi-Fi;1524.01;2024-02-17;virement_bancaire;9868914819030;DTPPGB8K;46.1351;-60.1831;Sydney;Canada
09951358;Sarah Gingras-Durand;79;Montre Connectée;5977.7;2023-11-06;Credit Card;5287492068830;FWKMGB9D;45.43341;-73.86586;Beaconsfield;Canada
09295230;Vaillancourt, Élise;22;Lunettes de Réalité Virtuelle;112.48;2022-05-29;Virement Bancaire;6078686785041;VYXVGBX4;46.23899;-63.13414;Charlottetown;Canada
08003089;Dion, Éléonore;46;Chargeur Sans Fil;-2550.35,00;2022-10-28;Virement Bancaire;9877814005030;RIMEGBPY;42.8334;-80.38297;Norfolk County;Canada
08421968;THÉRIAULT-ROBITAILLE, HÉLÈNE;150;Souris Sans Fil;1394,08;29/10/2023;virement_bancaire;2483637574416;QCMWGBW3YAF;42.8334;-80.38297;Norfolk County;Canada
09134119;gabriel trépanier;-5;Télévision;1036.51;2025-02-22;carte de crédit;4255713392126;HBTEGB86;50.26729;-119.27337;Vernon;Canada
09414655;raphaël turcotte-arsenault;22;Appareil Photo;1745.63;2022-05-02;Credit Card;0230810270274;ORNOGBA2;46.1351;-60.1831;Sydney;Canada
08519757;Pelletier, Célina;15;Console de Jeu;820.87;2024-11-20;paypal;9213321099825;IUEEGB5W;46.1351;-60.1831;Sydney;Canada
08216762;Maurice Larivière;77;Appareil Photo;535.27;21/04/2023;virement_bancaire;2950076824407;PKPVGBVJ;49.88307;-119.48568;Kelowna;Canada
09620339;Mathilde Paquette-Giroux ;35;Drone;1354.0,00;2021-01-01;virement_bancaire;5956122294412;UWQEGBKG;187.72761;-119.27337;Vernon;Canada
08992321;Kevin Potvin;23;Webcam;435.34;2021-02-28;PayPal;0769099455091;UPSUGBTF;45.44868;-73.81669;Pointe-Claire;Canada
08843593;Lemieux-Poulin, Kevin;16;Enceinte Bluetooth;202,78;2024-12-10;PayPal;5209626511142;EBYDGB27;50.26729;-346.70225;Vernon;Canada
08630810;Hélène Dupuis;37;Clavier Bluetooth;282.01;28/02/2024;Credit Card;3510281164317;TUEWGBJC9H7;45.44868;-73.81669;Pointe-Claire;Canada
08776037;Manon Lachance;21;Console de Jeu;693.0500000000001;2023-11-18;carte_credit;0968939366355;EWVUGBC5;46.1351;-134.47866;Sydney;Canada
09618039;Simone Lachance;21;Clavier Bluetooth;-6938.3;2023-12-20;virement_bancaire;5414616103232;UXVGGBDQK0S;49.88307;-435.29812;Kelowna;Canada
08418135;Odette Larouche;37;E-book;1050.96;2021-04-01;Virement Bancaire;9123847266086;MRMNGBTL7CX;45.4473;-201.00629;Dorval;Canada
09875234;Paulette Gendron;61;Lunettes de Réalité Virtuelle;1330.16;2024-03-13;Virement Bancaire;3812166255012;DUMQGBDCRNU;161.61275;-113.3187;Sherwood Park;Canada
09023741;Mathieu, David ;46;Projecteur;-8230.800000000001;18/12/2020;PayPal;9734569900686;HEOHGBYRNAL;50.26729;-401.38280;Vernon;Canada
08488978;Moreau, Lucy;50;Clavier Bluetooth;-9399.9;03/02/2020;Virement Bancaire;6498375633659;RGZDGB42;50.26729;-119.27337;Vernon;Canada
08257147;Jean Therrien;39;Balance Connectée;-681.1;15/11/2023;virement_bancaire;0202139764802;ICWWGB3R5FV;45.43341;-73.86586;Beaconsfield;Canada
08364517;Vincent Bélisle;48;Montre Connectée;937.64;10/01/2021;Credit Card;6529295982944;SJAIGBGB6N6;43.86682;-79.2663;Markham;Canada
09756830; Gilles Bédard;200;Chargeur Sans Fil;366.4;02/03/2022;carte_credit;1803504195451;AFUCGBIV;46.1351;-60.1831;Sydney;Canada
08637734;ForTier, Denise;79;Appareil de Streaming;203.9;17/06/2024;virement_bancaire;6445788032524;FTGZGB1R;45.44868;-325.50761;Pointe-Claire;Canada
08229281;Alexis Massé;55;Écouteurs;164.41;2023-06-10;virement_bancaire;0644167434102;ABRCGBST;43.86682;-79.2663;Markham;Canada
09615144;Dupuis-Trottier, Édouard;49;Lunettes de Réalité Virtuelle;1562.52;03/05/2024;paypal;1746425021273;LELNGBP055S;43.86682;-79.2663;Markham;Canada
09770133;sébastien lapointe;15;Enceinte Bluetooth;1226.0;14/03/2021;carte_credit;9530745255041;PAOBGBE9UMK;46.23899;-63.13414;Charlottetown;Canada
09574267;Kevin-René BeaUlieu;30;Webcam;1810.54,00;17/08/2022;carte_credit;0182909873593;MRXAGBA0;45.44868;-73.81669;Pointe-Claire;Canada
09546226;Édouard Turgeon;80;Télévision;705.81;2021-04-20;Virement Bancaire;5902059695327;NZDLGBBT;116.10726;-207.98568;Sainte-Catherine;Canada
09012936; Éric Allard;66;Ordinateur;566.21;2022-12-28;carte de crédit;8300846052235;DNCVGB4K;46.1351;-60.1831;Sydney;Canada
08035721;Brunet, Jules;72;Disque Dur Externe;857.9;06/08/2020;virement_bancaire;4233609993992;GLIEGBUL8NP;50.26729;-119.27337;Vernon;Canada
08463258;Mathieu-Yves Plante;67;Tablette;1413.8;2021-10-23;Credit Card;5167596282922;THFWGB6K;45.44868;-73.81669;Pointe-Claire;Canada
09780101;Maxime-Sébastien Lévesque;43;Télévision;605.93;06/12/2020;virement_bancaire;1718465815396;UAVBGBF9E9I;45.40008;-73.58248;Sainte-Catherine;Canada
09644106;Susanne Leblanc;52;E-book;2697.4;2020-07-14;carte_credit;6619522235919;FZRGGBLUN8U;42.8334;-80.38297;Norfolk County;Canada
08558008;Jules Rioux;37;E-book;886.95;2024-05-29;PayPal;5913627875003;OGXXGB8VJ4H;43.86682;-79.2663;Markham;Canada
08379559;Anaïs Drouin;54;Clé USB;204.07;01/10/2022;carte de crédit;5502955713929;CWAPGBX91BR;53.51684;-113.3187;Sherwood Park;Canada
08845993;Breton-Lachapelle, Jean;200;Souris Sans Fil;28.0;25/11/2022;carte_credit;8983788615333;QSHBGBLR;53.51684;-113.3187;Sherwood Park;Canada
09820982;Stéphanie Grégoire;29;Appareil Photo;-7960.299999999999;2023-04-29;carte_credit;3005122224928;DLXDGB3COYF;46.1351;-286.16939;Sydney;Canada
08209672;Célina Jean;21;Imprimante;782.95;2022-01-22;virement_bancaire;7970741651249;TDYDGBCVO5Y;46.1351;-60.1831;Sydney;Canada
08040466;Jeanne Nguyen;67;Imprimante;735,29;2023-12-01;carte de crédit;4715508596431;CAANGB4E;45.43341;-73.86586;Beaconsfield;Canada
09879683;Marie Simard-Laplante;60;Ordinateur;23,01;30/09/2024;carte de crédit;8524153691967;VSEMGBBG;45.40008;-73.58248;Sainte-Catherine;Canada
08005601;Pauline Simard;37;Imprimante;1883.2;14/02/2023;virement_bancaire;3726891025546;QNJLGBKYL81;218.47582;-113.3187;Sherwood Park;Canada
09387195;Poulin-Charette, Charles;200;Télévision;763.09;2024-12-11;carte_credit;5592571465371;RGXUGB11;49.88307;-485.50897;Kelowna;Canada
08322647;Raphaël Séguin;200;Casque Audio;1854.84;2023-07-11;paypal;5336374340653;IZWWGBX53GJ;46.23899;-63.13414;Charlottetown;Canada
09160842;Lambert, Catherine;65;Montre Connectée;-5319,349999999999;28/12/2021;Credit Card;3413873172410;BYNZGBM1OTM;46.23899;-63.13414;Charlottetown;Canada
09232945;André Grenier-Legault;78;Télévision;-1021.5999999999999;03/06/2024;Virement Bancaire;2562839943951;HPUPGBK1;45.44868;-73.81669;Pointe-Claire;Canada
09048751;Nicole Côté;62;Projecteur;-3612.6499999999996;02/06/2023;virement_bancaire;7760560638121;KPNCGB52;45.44868;-73.81669;Pointe-Claire;Canada
09982161;Maurice Dumas;26;Balance Connectée;131,32;14/05/2020;carte_credit;7939649045505;FXSTGBP6;184.54967;-80.38297;Norfolk County;Canada
